year,state,state_po,state_fips,state_cen,state_ic,candidate,party_detailed,writein,candidatevotes,totalvotes,version,party_simplified,flag_zero_votes
2016,MICHIGAN,MI,26,34,23,"CASTLE, DARRELL L.",U.S. TAXPAYERS PARTY,FALSE,16139,4799284,20210113,OTHER,FALSE
2016,MICHIGAN,MI,26,34,23,"CLINTON, HILLARY",DEMOCRAT,FALSE,2268839,4799284,20210113,DEMOCRAT,FALSE
2016,MICHIGAN,MI,26,34,23,"EMIDIO ""MIMI"", SOLTYSIK",NATURAL LAW,FALSE,2209,4799284,20210113,OTHER,FALSE
2016,MICHIGAN,MI,26,34,23,"JOHNSON, GARY",LIBERTARIAN,FALSE,172136,4799284,20210113,LIBERTARIAN,FALSE
2016,MICHIGAN,MI,26,34,23,"STEIN, JILL",GREEN,FALSE,51463,4799284,20210113,OTHER,FALSE
2016,MICHIGAN,MI,26,34,23,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2279543,4799284,20210113,REPUBLICAN,FALSE
2016,MICHIGAN,MI,26,34,23,UNKNOWN/SCATTERING,UNKNOWN,TRUE,8955,4799284,20210113,OTHER,FALSE
2016,MINNESOTA,MN,27,41,33,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,9456,2944782,20210113,OTHER,FALSE
2016,MINNESOTA,MN,27,41,33,"CLINTON, HILLARY",DEMOCRAT,FALSE,1367705,2944782,20210113,DEMOCRAT,FALSE
2016,MINNESOTA,MN,27,41,33,"DE LA FUENTE, ROQUE ""ROCKY""",AMERICAN DELTA PARTY,FALSE,1430,2944782,20210113,OTHER,FALSE
2016,MINNESOTA,MN,27,41,33,"JOHNSON, GARY",LIBERTARIAN,FALSE,112972,2944782,20210113,LIBERTARIAN,FALSE
2016,MINNESOTA,MN,27,41,33,"KENNEDY, ALYSON",SOCIALIST WORKERS,FALSE,1671,2944782,20210113,OTHER,FALSE
2016,MINNESOTA,MN,27,41,33,"MCMULLIN, EVAN",INDEPENDENCE,FALSE,53075,2944782,20210113,OTHER,FALSE
2016,MINNESOTA,MN,27,41,33,"STEIN, JILL",GREEN,FALSE,36986,2944782,20210113,OTHER,FALSE
2016,MINNESOTA,MN,27,41,33,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1322949,2944782,20210113,REPUBLICAN,FALSE
2016,MINNESOTA,MN,27,41,33,"VACEK, DAN",LEGAL MARIJUANA NOW,FALSE,11291,2944782,20210113,OTHER,FALSE
2016,MINNESOTA,MN,27,41,33,UNKNOWN/SCATTERING,UNKNOWN,TRUE,27247,2944782,20210113,OTHER,FALSE
2016,MISSISSIPPI,MS,28,64,46,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,3987,1209357,20210113,OTHER,FALSE
2016,MISSISSIPPI,MS,28,64,46,"CLINTON, HILLARY",DEMOCRAT,FALSE,485131,1209357,20210113,DEMOCRAT,FALSE
2016,MISSISSIPPI,MS,28,64,46,"DE LA FUENTE, ROQUE ""ROCKY""",AMERICAN DELTA PARTY,FALSE,644,1209357,20210113,OTHER,FALSE
2016,MISSISSIPPI,MS,28,64,46,"HEDGES, JAMES",PROHIBITION,FALSE,715,1209357,20210113,OTHER,FALSE
2016,MISSISSIPPI,MS,28,64,46,"JOHNSON, GARY",LIBERTARIAN,FALSE,14435,1209357,20210113,LIBERTARIAN,FALSE
2016,MISSISSIPPI,MS,28,64,46,"STEIN, JILL",GREEN,FALSE,3731,1209357,20210113,OTHER,FALSE
2016,MISSISSIPPI,MS,28,64,46,"TRUMP, DONALD J.",REPUBLICAN,FALSE,700714,1209357,20210113,REPUBLICAN,FALSE
2016,MISSOURI,MO,29,43,34,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,13092,2808605,20210113,OTHER,FALSE
2016,MISSOURI,MO,29,43,34,"CLINTON, HILLARY",DEMOCRAT,FALSE,1071068,2808605,20210113,DEMOCRAT,FALSE
2016,MISSOURI,MO,29,43,34,"JOHNSON, GARY",LIBERTARIAN,FALSE,97359,2808605,20210113,LIBERTARIAN,FALSE
2016,MISSOURI,MO,29,43,34,"STEIN, JILL",GREEN,FALSE,25419,2808605,20210113,OTHER,FALSE
2016,MISSOURI,MO,29,43,34,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1594511,2808605,20210113,REPUBLICAN,FALSE
2016,MISSOURI,MO,29,43,34,UNKNOWN/SCATTERING,UNKNOWN,TRUE,7156,2808605,20210113,OTHER,FALSE
2016,MONTANA,MT,30,81,64,"CLINTON, HILLARY",DEMOCRAT,FALSE,177709,494526,20210113,DEMOCRAT,FALSE
2016,MONTANA,MT,30,81,64,"DE LA FUENTE, ROQUE ""ROCKY""",AMERICAN DELTA PARTY,FALSE,1570,494526,20210113,OTHER,FALSE
2016,MONTANA,MT,30,81,64,"JOHNSON, GARY",LIBERTARIAN,FALSE,28037,494526,20210113,LIBERTARIAN,FALSE
2016,MONTANA,MT,30,81,64,"STEIN, JILL",GREEN,FALSE,7970,494526,20210113,OTHER,FALSE
2016,MONTANA,MT,30,81,64,"TRUMP, DONALD J.",REPUBLICAN,FALSE,279240,494526,20210113,REPUBLICAN,FALSE
2016,NEBRASKA,NE,31,46,35,"CLINTON, HILLARY",DEMOCRAT,FALSE,284494,844227,20210113,DEMOCRAT,FALSE
2016,NEBRASKA,NE,31,46,35,"JOHNSON, GARY",LIBERTARIAN,FALSE,38946,844227,20210113,LIBERTARIAN,FALSE
2016,NEBRASKA,NE,31,46,35,"STEIN, JILL",NOMINATED BY PETITION,FALSE,8775,844227,20210113,OTHER,FALSE
2016,NEBRASKA,NE,31,46,35,"TRUMP, DONALD J.",REPUBLICAN,FALSE,495961,844227,20210113,REPUBLICAN,FALSE
2016,NEBRASKA,NE,31,46,35,UNKNOWN/SCATTERING,UNKNOWN,TRUE,16051,844227,20210113,OTHER,FALSE
2016,NEVADA,NV,32,88,65,"CLINTON, HILLARY",DEMOCRAT,FALSE,539260,1125385,20210113,DEMOCRAT,FALSE
2016,NEVADA,NV,32,88,65,"DE LA FUENTE, ROQUE ""ROCKY""",NO PARTY AFFILIATION,FALSE,2552,1125385,20210113,OTHER,FALSE
2016,NEVADA,NV,32,88,65,"JOHNSON, GARY",LIBERTARIAN,FALSE,37384,1125385,20210113,LIBERTARIAN,FALSE
2016,NEVADA,NV,32,88,65,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN,FALSE,5268,1125385,20210113,OTHER,FALSE
2016,NEVADA,NV,32,88,65,NONE OF THE ABOVE,UNKNOWN,FALSE,28863,1125385,20210113,OTHER,FALSE
2016,NEVADA,NV,32,88,65,"TRUMP, DONALD J.",REPUBLICAN,FALSE,512058,1125385,20210113,REPUBLICAN,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,"CLINTON, HILLARY",DEMOCRAT,FALSE,348526,744296,20210113,DEMOCRAT,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,"DE LA FUENTE, ROQUE ""ROCKY""",AMERICAN DELTA PARTY,FALSE,678,744296,20210113,OTHER,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,"JOHNSON, GARY",LIBERTARIAN,FALSE,30777,744296,20210113,LIBERTARIAN,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,SCATTERING,UNKNOWN,TRUE,2411,744296,20210113,OTHER,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,"STEIN, JILL",GREEN,FALSE,6496,744296,20210113,OTHER,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,"TRUMP, DONALD J.",REPUBLICAN,FALSE,345790,744296,20210113,REPUBLICAN,FALSE
2016,NEW HAMPSHIRE,NH,33,12,4,UNKNOWN/SCATTERING,UNKNOWN,TRUE,9618,744296,20210113,OTHER,FALSE
2016,NEW JERSEY,NJ,34,22,12,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,6161,3874046,20210113,OTHER,FALSE
2016,NEW JERSEY,NJ,34,22,12,"CLINTON, HILLARY",DEMOCRAT,FALSE,2148278,3874046,20210113,DEMOCRAT,FALSE
2016,NEW JERSEY,NJ,34,22,12,"DE LA FUENTE, ROQUE ""ROCKY""",AMERICAN DELTA PARTY,FALSE,1838,3874046,20210113,OTHER,FALSE
2016,NEW JERSEY,NJ,34,22,12,"JOHNSON, GARY",LIBERTARIAN,FALSE,72477,3874046,20210113,LIBERTARIAN,FALSE
2016,NEW JERSEY,NJ,34,22,12,"KENNEDY, ALYSON",SOCIALIST WORKERS,FALSE,2156,3874046,20210113,OTHER,FALSE
2016,NEW JERSEY,NJ,34,22,12,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,FALSE,1682,3874046,20210113,OTHER,FALSE
2016,NEW JERSEY,NJ,34,22,12,"MOOREHEAD, MONICA",WORKERS WORLD PARTY,FALSE,1749,3874046,20210113,OTHER,FALSE
2016,NEW JERSEY,NJ,34,22,12,"STEIN, JILL",GREEN,FALSE,37772,3874046,20210113,OTHER,FALSE
2016,NEW JERSEY,NJ,34,22,12,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1601933,3874046,20210113,REPUBLICAN,FALSE
2016,NEW MEXICO,NM,35,85,66,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,1514,798319,20210113,OTHER,FALSE
2016,NEW MEXICO,NM,35,85,66,"CLINTON, HILLARY",DEMOCRAT,FALSE,385234,798319,20210113,DEMOCRAT,FALSE
2016,NEW MEXICO,NM,35,85,66,"DE LA FUENTE, ROQUE ""ROCKY""",AMERICAN DELTA PARTY,FALSE,475,798319,20210113,OTHER,FALSE
2016,NEW MEXICO,NM,35,85,66,"JOHNSON, GARY",LIBERTARIAN,FALSE,74541,798319,20210113,LIBERTARIAN,FALSE
2016,NEW MEXICO,NM,35,85,66,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,FALSE,1184,798319,20210113,OTHER,FALSE
2016,NEW MEXICO,NM,35,85,66,"MCMULLIN, EVAN",BETTER FOR AMERICA,FALSE,5825,798319,20210113,OTHER,FALSE
2016,NEW MEXICO,NM,35,85,66,"STEIN, JILL",GREEN,FALSE,9879,798319,20210113,OTHER,FALSE
2016,NEW MEXICO,NM,35,85,66,"TRUMP, DONALD J.",REPUBLICAN,FALSE,319667,798319,20210113,REPUBLICAN,FALSE
2016,NEW YORK,NY,36,21,13,BLANK VOTE,UNKNOWN,FALSE,77179,7802084,20210113,OTHER,FALSE
2016,NEW YORK,NY,36,21,13,"CLINTON, HILLARY",DEMOCRAT,FALSE,4379789,7802084,20210113,DEMOCRAT,FALSE
2016,NEW YORK,NY,36,21,13,"CLINTON, HILLARY",WORKING FAMILIES,FALSE,140041,7802084,20210113,OTHER,FALSE
2016,NEW YORK,NY,36,21,13,"CLINTON, HILLARY",WOMEN'S EQUALITY,FALSE,36294,7802084,20210113,OTHER,FALSE
2016,NEW YORK,NY,36,21,13,"JOHNSON, GARY",INDEPENDENCE,FALSE,119156,7802084,20210113,OTHER,FALSE
2016,NEW YORK,NY,36,21,13,"JOHNSON, GARY",LIBERTARIAN,FALSE,57442,7802084,20210113,LIBERTARIAN,FALSE
2016,NEW YORK,NY,36,21,13,SCATTERING,UNKNOWN,FALSE,48447,7802084,20210113,OTHER,FALSE
2016,NEW YORK,NY,36,21,13,"STEIN, JILL",GREEN,FALSE,107934,7802084,20210113,OTHER,FALSE
2016,NEW YORK,NY,36,21,13,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2527142,7802084,20210113,REPUBLICAN,FALSE
2016,NEW YORK,NY,36,21,13,"TRUMP, DONALD J.",CONSERVATIVE,FALSE,292392,7802084,20210113,OTHER,FALSE
2016,NEW YORK,NY,36,21,13,VOID VOTE,UNKNOWN,FALSE,3452,7802084,20210113,OTHER,FALSE
2016,NEW YORK,NY,36,21,13,UNKNOWN/SCATTERING,UNKNOWN,TRUE,12816,7802084,20210113,OTHER,FALSE
2016,NORTH CAROLINA,NC,37,56,47,"CLINTON, HILLARY",DEMOCRAT,FALSE,2189316,4741564,20210113,DEMOCRAT,FALSE
2016,NORTH CAROLINA,NC,37,56,47,"JOHNSON, GARY",LIBERTARIAN,FALSE,130126,4741564,20210113,LIBERTARIAN,FALSE
2016,NORTH CAROLINA,NC,37,56,47,SCATTERING,UNKNOWN,TRUE,47386,4741564,20210113,OTHER,FALSE
2016,NORTH CAROLINA,NC,37,56,47,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2362631,4741564,20210113,REPUBLICAN,FALSE
2016,NORTH CAROLINA,NC,37,56,47,UNKNOWN/SCATTERING,UNKNOWN,TRUE,12105,4741564,20210113,OTHER,FALSE
2016,NORTH DAKOTA,ND,38,44,36,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,1833,344360,20210113,OTHER,FALSE
2016,NORTH DAKOTA,ND,38,44,36,"CLINTON, HILLARY",DEMOCRAT,FALSE,93758,344360,20210113,DEMOCRAT,FALSE
2016,NORTH DAKOTA,ND,38,44,36,"DE LA FUENTE, ROQUE ""ROCKY""",AMERICAN DELTA PARTY,FALSE,364,344360,20210113,OTHER,FALSE
2016,NORTH DAKOTA,ND,38,44,36,"JOHNSON, GARY",LIBERTARIAN,FALSE,21434,344360,20210113,LIBERTARIAN,FALSE
2016,NORTH DAKOTA,ND,38,44,36,"STEIN, JILL",GREEN,FALSE,3780,344360,20210113,OTHER,FALSE
2016,NORTH DAKOTA,ND,38,44,36,"TRUMP, DONALD J.",REPUBLICAN,FALSE,216794,344360,20210113,REPUBLICAN,FALSE
2016,NORTH DAKOTA,ND,38,44,36,UNKNOWN/SCATTERING,UNKNOWN,TRUE,6397,344360,20210113,OTHER,FALSE
2016,OHIO,OH,39,31,24,"CLINTON, HILLARY",DEMOCRAT,FALSE,2394164,5496487,20210113,DEMOCRAT,FALSE
2016,OHIO,OH,39,31,24,"STEIN, JILL",GREEN,FALSE,46271,5496487,20210113,OTHER,FALSE
2016,OHIO,OH,39,31,24,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2841005,5496487,20210113,REPUBLICAN,FALSE
2016,OHIO,OH,39,31,24,UNKNOWN/SCATTERING,NO PARTY AFFILIATION,FALSE,198733,5496487,20210113,OTHER,FALSE
2016,OHIO,OH,39,31,24,UNKNOWN/SCATTERING,UNKNOWN,TRUE,16314,5496487,20210113,OTHER,FALSE
2016,OKLAHOMA,OK,40,73,53,"CLINTON, HILLARY",DEMOCRAT,FALSE,420375,1452992,20210113,DEMOCRAT,FALSE
2016,OKLAHOMA,OK,40,73,53,"JOHNSON, GARY",LIBERTARIAN,FALSE,83481,1452992,20210113,LIBERTARIAN,FALSE
2016,OKLAHOMA,OK,40,73,53,"TRUMP, DONALD J.",REPUBLICAN,FALSE,949136,1452992,20210113,REPUBLICAN,FALSE
2016,OREGON,OR,41,92,72,"CLINTON, HILLARY",DEMOCRAT,FALSE,1002106,2001336,20210113,DEMOCRAT,FALSE
2016,OREGON,OR,41,92,72,"JOHNSON, GARY",LIBERTARIAN,FALSE,94231,2001336,20210113,LIBERTARIAN,FALSE
2016,OREGON,OR,41,92,72,OTHER,UNKNOWN,FALSE,72594,2001336,20210113,OTHER,FALSE
2016,OREGON,OR,41,92,72,"STEIN, JILL",GREEN,FALSE,50002,2001336,20210113,OTHER,FALSE
2016,OREGON,OR,41,92,72,"TRUMP, DONALD J.",REPUBLICAN,FALSE,782403,2001336,20210113,REPUBLICAN,FALSE
2016,PENNSYLVANIA,PA,42,23,14,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,21572,6115402,20210113,OTHER,FALSE
2016,PENNSYLVANIA,PA,42,23,14,"CLINTON, HILLARY",DEMOCRAT,FALSE,2926441,6115402,20210113,DEMOCRAT,FALSE
2016,PENNSYLVANIA,PA,42,23,14,"JOHNSON, GARY",LIBERTARIAN,FALSE,146715,6115402,20210113,LIBERTARIAN,FALSE
2016,PENNSYLVANIA,PA,42,23,14,"STEIN, JILL",GREEN,FALSE,49941,6115402,20210113,OTHER,FALSE
2016,PENNSYLVANIA,PA,42,23,14,"TRUMP, DONALD J.",REPUBLICAN,FALSE,2970733,6115402,20210113,REPUBLICAN,FALSE
2016,RHODE ISLAND,RI,44,15,5,"CLINTON, HILLARY",DEMOCRAT,FALSE,252525,464144,20210113,DEMOCRAT,FALSE
2016,RHODE ISLAND,RI,44,15,5,"DE LA FUENTE, ROQUE ""ROCKY""",AMERICAN DELTA PARTY,FALSE,671,464144,20210113,OTHER,FALSE
2016,RHODE ISLAND,RI,44,15,5,"JOHNSON, GARY",LIBERTARIAN,FALSE,14746,464144,20210113,LIBERTARIAN,FALSE
2016,RHODE ISLAND,RI,44,15,5,"STEIN, JILL",GREEN,FALSE,6220,464144,20210113,OTHER,FALSE
2016,RHODE ISLAND,RI,44,15,5,"TRUMP, DONALD J.",REPUBLICAN,FALSE,180543,464144,20210113,REPUBLICAN,FALSE
2016,RHODE ISLAND,RI,44,15,5,UNKNOWN/SCATTERING,UNKNOWN,TRUE,9439,464144,20210113,OTHER,FALSE
2016,SOUTH CAROLINA,SC,45,57,48,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,5765,2103027,20210113,OTHER,FALSE
2016,SOUTH CAROLINA,SC,45,57,48,"CLINTON, HILLARY",DEMOCRAT,FALSE,855373,2103027,20210113,DEMOCRAT,FALSE
2016,SOUTH CAROLINA,SC,45,57,48,"JOHNSON, GARY",LIBERTARIAN,FALSE,49204,2103027,20210113,LIBERTARIAN,FALSE
2016,SOUTH CAROLINA,SC,45,57,48,"MCMULLIN, EVAN",INDEPENDENCE,FALSE,21016,2103027,20210113,OTHER,FALSE
2016,SOUTH CAROLINA,SC,45,57,48,"SKEWES, PETER",AMERICAN,FALSE,3246,2103027,20210113,OTHER,FALSE
2016,SOUTH CAROLINA,SC,45,57,48,"STEIN, JILL",GREEN,FALSE,13034,2103027,20210113,OTHER,FALSE
2016,SOUTH CAROLINA,SC,45,57,48,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1155389,2103027,20210113,REPUBLICAN,FALSE
2016,SOUTH DAKOTA,SD,46,45,37,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,4064,370093,20210113,OTHER,FALSE
2016,SOUTH DAKOTA,SD,46,45,37,"CLINTON, HILLARY",DEMOCRAT,FALSE,117458,370093,20210113,DEMOCRAT,FALSE
2016,SOUTH DAKOTA,SD,46,45,37,"JOHNSON, GARY",LIBERTARIAN,FALSE,20850,370093,20210113,LIBERTARIAN,FALSE
2016,SOUTH DAKOTA,SD,46,45,37,"TRUMP, DONALD J.",REPUBLICAN,FALSE,227721,370093,20210113,REPUBLICAN,FALSE
2016,TENNESSEE,TN,47,62,54,"CLINTON, HILLARY",DEMOCRAT,FALSE,870695,2508027,20210113,DEMOCRAT,FALSE
2016,TENNESSEE,TN,47,62,54,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1522925,2508027,20210113,REPUBLICAN,FALSE
2016,TENNESSEE,TN,47,62,54,UNKNOWN/SCATTERING,INDEPENDENT,FALSE,100618,2508027,20210113,OTHER,FALSE
2016,TENNESSEE,TN,47,62,54,UNKNOWN/SCATTERING,UNKNOWN,TRUE,13789,2508027,20210113,OTHER,FALSE
2016,TEXAS,TX,48,74,49,"CLINTON, HILLARY",DEMOCRAT,FALSE,3877868,8969226,20210113,DEMOCRAT,FALSE
2016,TEXAS,TX,48,74,49,"JOHNSON, GARY",LIBERTARIAN,FALSE,283492,8969226,20210113,LIBERTARIAN,FALSE
2016,TEXAS,TX,48,74,49,"STEIN, JILL",GREEN,FALSE,71558,8969226,20210113,OTHER,FALSE
2016,TEXAS,TX,48,74,49,"TRUMP, DONALD J.",REPUBLICAN,FALSE,4685047,8969226,20210113,REPUBLICAN,FALSE
2016,TEXAS,TX,48,74,49,UNKNOWN/SCATTERING,UNKNOWN,TRUE,51261,8969226,20210113,OTHER,FALSE
2016,UTAH,UT,49,87,67,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,8032,1131317,20210113,OTHER,FALSE
2016,UTAH,UT,49,87,67,"CLINTON, HILLARY",DEMOCRAT,FALSE,310674,1131317,20210113,DEMOCRAT,FALSE
2016,UTAH,UT,49,87,67,"JOHNSON, GARY",LIBERTARIAN,FALSE,39608,1131317,20210113,LIBERTARIAN,FALSE
2016,UTAH,UT,49,87,67,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN,FALSE,2732,1131317,20210113,OTHER,FALSE
2016,UTAH,UT,49,87,67,"MCMULLIN, EVAN",NO PARTY AFFILIATION,FALSE,255060,1131317,20210113,OTHER,FALSE
2016,UTAH,UT,49,87,67,"TRUMP, DONALD J.",REPUBLICAN,FALSE,515211,1131317,20210113,REPUBLICAN,FALSE
2016,VERMONT,VT,50,13,6,BLANK VOTE,UNKNOWN,FALSE,4574,320467,20210113,OTHER,FALSE
2016,VERMONT,VT,50,13,6,"CLINTON, HILLARY",DEMOCRAT,FALSE,178573,320467,20210113,DEMOCRAT,FALSE
2016,VERMONT,VT,50,13,6,"DE LA FUENTE, ROQUE ""ROCKY""",INDEPENDENT,FALSE,1063,320467,20210113,OTHER,FALSE
2016,VERMONT,VT,50,13,6,"JOHNSON, GARY",LIBERTARIAN,FALSE,10078,320467,20210113,LIBERTARIAN,FALSE
2016,VERMONT,VT,50,13,6,"LA RIVA, GLORIA ESTELLA",LIBERTY UNION PARTY,FALSE,327,320467,20210113,OTHER,FALSE
2016,VERMONT,VT,50,13,6,"STEIN, JILL",GREEN,FALSE,6758,320467,20210113,OTHER,FALSE
2016,VERMONT,VT,50,13,6,"TRUMP, DONALD J.",REPUBLICAN,FALSE,95369,320467,20210113,REPUBLICAN,FALSE
2016,VERMONT,VT,50,13,6,VOID VOTE,UNKNOWN,FALSE,826,320467,20210113,OTHER,FALSE
2016,VERMONT,VT,50,13,6,UNKNOWN/SCATTERING,UNKNOWN,TRUE,22899,320467,20210113,OTHER,FALSE
2016,VIRGINIA,VA,51,54,40,"CLINTON, HILLARY",DEMOCRAT,FALSE,1981473,3982752,20210113,DEMOCRAT,FALSE
2016,VIRGINIA,VA,51,54,40,"JOHNSON, GARY",LIBERTARIAN,FALSE,118274,3982752,20210113,LIBERTARIAN,FALSE
2016,VIRGINIA,VA,51,54,40,"MCMULLIN, EVAN",INDEPENDENT,FALSE,54054,3982752,20210113,OTHER,FALSE
2016,VIRGINIA,VA,51,54,40,"STEIN, JILL",GREEN,FALSE,27638,3982752,20210113,OTHER,FALSE
2016,VIRGINIA,VA,51,54,40,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1769443,3982752,20210113,REPUBLICAN,FALSE
2016,VIRGINIA,VA,51,54,40,UNKNOWN/SCATTERING,UNKNOWN,TRUE,31870,3982752,20210113,OTHER,FALSE
2016,WASHINGTON,WA,53,91,73,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,17623,3317019,20210113,OTHER,FALSE
2016,WASHINGTON,WA,53,91,73,"CLINTON, HILLARY",DEMOCRAT,FALSE,1742718,3317019,20210113,DEMOCRAT,FALSE
2016,WASHINGTON,WA,53,91,73,"JOHNSON, GARY",LIBERTARIAN,FALSE,160879,3317019,20210113,LIBERTARIAN,FALSE
2016,WASHINGTON,WA,53,91,73,"KENNEDY, ALYSON",SOCIALIST WORKERS,FALSE,4307,3317019,20210113,OTHER,FALSE
2016,WASHINGTON,WA,53,91,73,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,FALSE,3523,3317019,20210113,OTHER,FALSE
2016,WASHINGTON,WA,53,91,73,"STEIN, JILL",GREEN,FALSE,58417,3317019,20210113,OTHER,FALSE
2016,WASHINGTON,WA,53,91,73,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1221747,3317019,20210113,REPUBLICAN,FALSE
2016,WASHINGTON,WA,53,91,73,UNKNOWN/SCATTERING,UNKNOWN,TRUE,107805,3317019,20210113,OTHER,FALSE
2016,WEST VIRGINIA,WV,54,55,56,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,3807,713051,20210113,OTHER,FALSE
2016,WEST VIRGINIA,WV,54,55,56,"CLINTON, HILLARY",DEMOCRAT,FALSE,188794,713051,20210113,DEMOCRAT,FALSE
2016,WEST VIRGINIA,WV,54,55,56,"JOHNSON, GARY",LIBERTARIAN,FALSE,23004,713051,20210113,LIBERTARIAN,FALSE
2016,WEST VIRGINIA,WV,54,55,56,"STEIN, JILL",GREEN,FALSE,8075,713051,20210113,OTHER,FALSE
2016,WEST VIRGINIA,WV,54,55,56,"TRUMP, DONALD J.",REPUBLICAN,FALSE,489371,713051,20210113,REPUBLICAN,FALSE
2016,WISCONSIN,WI,55,35,25,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,12162,2976150,20210113,OTHER,FALSE
2016,WISCONSIN,WI,55,35,25,"CLINTON, HILLARY",DEMOCRAT,FALSE,1382536,2976150,20210113,DEMOCRAT,FALSE
2016,WISCONSIN,WI,55,35,25,"DE LA FUENTE, ROQUE ""ROCKY""",AMERICAN DELTA PARTY,FALSE,1502,2976150,20210113,OTHER,FALSE
2016,WISCONSIN,WI,55,35,25,"JOHNSON, GARY",LIBERTARIAN,FALSE,106674,2976150,20210113,LIBERTARIAN,FALSE
2016,WISCONSIN,WI,55,35,25,"MOOREHEAD, MONICA",WORKERS WORLD PARTY,FALSE,1770,2976150,20210113,OTHER,FALSE
2016,WISCONSIN,WI,55,35,25,SCATTERING,UNKNOWN,FALSE,22764,2976150,20210113,OTHER,FALSE
2016,WISCONSIN,WI,55,35,25,"STEIN, JILL",GREEN,FALSE,31072,2976150,20210113,OTHER,FALSE
2016,WISCONSIN,WI,55,35,25,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1405284,2976150,20210113,REPUBLICAN,FALSE
2016,WISCONSIN,WI,55,35,25,UNKNOWN/SCATTERING,UNKNOWN,TRUE,12386,2976150,20210113,OTHER,FALSE
2016,WYOMING,WY,56,83,68,BLANK VOTE,UNKNOWN,FALSE,2661,258788,20210113,OTHER,FALSE
2016,WYOMING,WY,56,83,68,"CASTLE, DARRELL L.",CONSTITUTION PARTY,FALSE,2042,258788,20210113,OTHER,FALSE
2016,WYOMING,WY,56,83,68,"CLINTON, HILLARY",DEMOCRAT,FALSE,55973,258788,20210113,DEMOCRAT,FALSE
2016,WYOMING,WY,56,83,68,"JOHNSON, GARY",LIBERTARIAN,FALSE,13287,258788,20210113,LIBERTARIAN,FALSE
2016,WYOMING,WY,56,83,68,OVER VOTE,UNKNOWN,FALSE,278,258788,20210113,OTHER,FALSE
2016,WYOMING,WY,56,83,68,"TRUMP, DONALD J.",REPUBLICAN,FALSE,174419,258788,20210113,REPUBLICAN,FALSE
2016,WYOMING,WY,56,83,68,UNKNOWN/SCATTERING,UNKNOWN,TRUE,6904,258788,20210113,OTHER,FALSE
2016,WYOMING,WY,56,83,68,UNKNOWN/SCATTERING,INDEPENDENT,FALSE,3224,258788,20210113,OTHER,FALSE
2020,ALABAMA,AL,1,63,41,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,849624,2323282,20210113,DEMOCRAT,FALSE
2020,ALABAMA,AL,1,63,41,"JORGENSEN, JO",LIBERTARIAN,FALSE,25176,2323282,20210113,LIBERTARIAN,FALSE
2020,ALABAMA,AL,1,63,41,"TRUMP, DONALD J.",REPUBLICAN,FALSE,1441170,2323282,20210113,REPUBLICAN,FALSE
2020,ALABAMA,AL,1,63,41,UNKNOWN/SCATTERING,UNKNOWN,TRUE,7312,2323282,20210113,OTHER,FALSE
2020,ALASKA,AK,2,94,81,"BIDEN, JOSEPH R. JR",DEMOCRAT,FALSE,153778,359530,20210113,DEMOCRAT,FALSE
