state,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,candidate,support
California,24155,USC/LA Times,2016-03-16,2016-03-23,Likely Voters,1202,Live Phone,Nonpartisan,NA,Johnson,NA
California,24155,USC/LA Times,2016-03-16,2016-03-23,Likely Voters,1202,Live Phone,Nonpartisan,NA,McMullin,NA
Florida,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,4092,Internet,Nonpartisan,NA,Trump,45
Florida,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,4092,Internet,Nonpartisan,NA,Clinton,47
Florida,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,4092,Internet,Nonpartisan,NA,Other,2
Florida,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,4092,Internet,Nonpartisan,NA,Undecided,2
Florida,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,4092,Internet,Nonpartisan,NA,Johnson,4
Florida,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,4092,Internet,Nonpartisan,NA,McMullin,NA
Florida,26791,Opinion Savvy,2016-11-05,2016-11-06,Likely Voters,853,IVR/Online,Nonpartisan,NA,Trump,46
Florida,26791,Opinion Savvy,2016-11-05,2016-11-06,Likely Voters,853,IVR/Online,Nonpartisan,NA,Clinton,48
Florida,26791,Opinion Savvy,2016-11-05,2016-11-06,Likely Voters,853,IVR/Online,Nonpartisan,NA,Other,1
Florida,26791,Opinion Savvy,2016-11-05,2016-11-06,Likely Voters,853,IVR/Online,Nonpartisan,NA,Undecided,1
Florida,26791,Opinion Savvy,2016-11-05,2016-11-06,Likely Voters,853,IVR/Online,Nonpartisan,NA,Johnson,3
Florida,26791,Opinion Savvy,2016-11-05,2016-11-06,Likely Voters,853,IVR/Online,Nonpartisan,NA,McMullin,NA
Florida,26776,Quinnipiac,2016-11-03,2016-11-06,Likely Voters,884,Live Phone,Nonpartisan,NA,Trump,45
Florida,26776,Quinnipiac,2016-11-03,2016-11-06,Likely Voters,884,Live Phone,Nonpartisan,NA,Clinton,46
Florida,26776,Quinnipiac,2016-11-03,2016-11-06,Likely Voters,884,Live Phone,Nonpartisan,NA,Other,2
Florida,26776,Quinnipiac,2016-11-03,2016-11-06,Likely Voters,884,Live Phone,Nonpartisan,NA,Undecided,5
Florida,26776,Quinnipiac,2016-11-03,2016-11-06,Likely Voters,884,Live Phone,Nonpartisan,NA,Johnson,2
Florida,26776,Quinnipiac,2016-11-03,2016-11-06,Likely Voters,884,Live Phone,Nonpartisan,NA,McMullin,NA
Florida,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,438,Internet,Nonpartisan,NA,Trump,47
Florida,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,438,Internet,Nonpartisan,NA,Clinton,47
Florida,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,438,Internet,Nonpartisan,NA,Other,5
Florida,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,438,Internet,Nonpartisan,NA,Undecided,NA
Florida,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,438,Internet,Nonpartisan,NA,Johnson,NA
Florida,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,438,Internet,Nonpartisan,NA,McMullin,NA
Florida,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1274,Internet,Nonpartisan,NA,Trump,47
Florida,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1274,Internet,Nonpartisan,NA,Clinton,48
Florida,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1274,Internet,Nonpartisan,NA,Other,NA
Florida,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1274,Internet,Nonpartisan,NA,Undecided,5
Florida,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1274,Internet,Nonpartisan,NA,Johnson,NA
Florida,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,1274,Internet,Nonpartisan,NA,McMullin,NA
Florida,26755,CBS/YouGov,2016-11-02,2016-11-04,Likely Voters,1188,Internet,Nonpartisan,NA,Trump,45
Florida,26755,CBS/YouGov,2016-11-02,2016-11-04,Likely Voters,1188,Internet,Nonpartisan,NA,Clinton,45
Florida,26755,CBS/YouGov,2016-11-02,2016-11-04,Likely Voters,1188,Internet,Nonpartisan,NA,Other,4
Florida,26755,CBS/YouGov,2016-11-02,2016-11-04,Likely Voters,1188,Internet,Nonpartisan,NA,Undecided,2
Florida,26755,CBS/YouGov,2016-11-02,2016-11-04,Likely Voters,1188,Internet,Nonpartisan,NA,Johnson,4
Florida,26755,CBS/YouGov,2016-11-02,2016-11-04,Likely Voters,1188,Internet,Nonpartisan,NA,McMullin,NA
Florida,26761,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,2352,IVR/Live Phone,Sponsor,Rep,Trump,48
Florida,26761,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,2352,IVR/Live Phone,Sponsor,Rep,Clinton,45
Florida,26761,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,2352,IVR/Live Phone,Sponsor,Rep,Other,2
Florida,26761,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,2352,IVR/Live Phone,Sponsor,Rep,Undecided,3
Florida,26761,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,2352,IVR/Live Phone,Sponsor,Rep,Johnson,2
Florida,26761,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,2352,IVR/Live Phone,Sponsor,Rep,McMullin,NA
Florida,26664,Opinion Savvy/Fox 13/Fox 35,2016-11-01,2016-11-02,Likely Voters,603,IVR/Online,Nonpartisan,NA,Trump,45
Florida,26664,Opinion Savvy/Fox 13/Fox 35,2016-11-01,2016-11-02,Likely Voters,603,IVR/Online,Nonpartisan,NA,Clinton,49
Florida,26664,Opinion Savvy/Fox 13/Fox 35,2016-11-01,2016-11-02,Likely Voters,603,IVR/Online,Nonpartisan,NA,Other,1
Florida,26664,Opinion Savvy/Fox 13/Fox 35,2016-11-01,2016-11-02,Likely Voters,603,IVR/Online,Nonpartisan,NA,Undecided,2
Florida,26664,Opinion Savvy/Fox 13/Fox 35,2016-11-01,2016-11-02,Likely Voters,603,IVR/Online,Nonpartisan,NA,Johnson,3
Florida,26664,Opinion Savvy/Fox 13/Fox 35,2016-11-01,2016-11-02,Likely Voters,603,IVR/Online,Nonpartisan,NA,McMullin,NA
Florida,26628,Quinnipiac,2016-10-27,2016-11-01,Likely Voters,626,Live Phone,Nonpartisan,NA,Trump,45
Florida,26628,Quinnipiac,2016-10-27,2016-11-01,Likely Voters,626,Live Phone,Nonpartisan,NA,Clinton,46
Florida,26628,Quinnipiac,2016-10-27,2016-11-01,Likely Voters,626,Live Phone,Nonpartisan,NA,Other,3
Florida,26628,Quinnipiac,2016-10-27,2016-11-01,Likely Voters,626,Live Phone,Nonpartisan,NA,Undecided,4
Florida,26628,Quinnipiac,2016-10-27,2016-11-01,Likely Voters,626,Live Phone,Nonpartisan,NA,Johnson,2
Florida,26628,Quinnipiac,2016-10-27,2016-11-01,Likely Voters,626,Live Phone,Nonpartisan,NA,McMullin,NA
Florida,26622,CNN,2016-10-27,2016-11-01,Likely Voters,773,Live Phone,Nonpartisan,NA,Trump,47
Florida,26622,CNN,2016-10-27,2016-11-01,Likely Voters,773,Live Phone,Nonpartisan,NA,Clinton,49
Florida,26622,CNN,2016-10-27,2016-11-01,Likely Voters,773,Live Phone,Nonpartisan,NA,Other,2
Florida,26622,CNN,2016-10-27,2016-11-01,Likely Voters,773,Live Phone,Nonpartisan,NA,Undecided,0
Florida,26622,CNN,2016-10-27,2016-11-01,Likely Voters,773,Live Phone,Nonpartisan,NA,Johnson,3
Florida,26622,CNN,2016-10-27,2016-11-01,Likely Voters,773,Live Phone,Nonpartisan,NA,McMullin,NA
Florida,26689,Gravis Marketing/One America News,2016-10-31,2016-10-31,Registered Voters,1995,IVR/Online,Sponsor,Rep,Trump,49
Florida,26689,Gravis Marketing/One America News,2016-10-31,2016-10-31,Registered Voters,1995,IVR/Online,Sponsor,Rep,Clinton,51
Florida,26689,Gravis Marketing/One America News,2016-10-31,2016-10-31,Registered Voters,1995,IVR/Online,Sponsor,Rep,Other,NA
Florida,26689,Gravis Marketing/One America News,2016-10-31,2016-10-31,Registered Voters,1995,IVR/Online,Sponsor,Rep,Undecided,NA
Florida,26689,Gravis Marketing/One America News,2016-10-31,2016-10-31,Registered Voters,1995,IVR/Online,Sponsor,Rep,Johnson,NA
Florida,26689,Gravis Marketing/One America News,2016-10-31,2016-10-31,Registered Voters,1995,IVR/Online,Sponsor,Rep,McMullin,NA
Florida,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2809,Internet,Nonpartisan,NA,Trump,45
Florida,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2809,Internet,Nonpartisan,NA,Clinton,46
Florida,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2809,Internet,Nonpartisan,NA,Other,2
Florida,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2809,Internet,Nonpartisan,NA,Undecided,2
Florida,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2809,Internet,Nonpartisan,NA,Johnson,5
Florida,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2809,Internet,Nonpartisan,NA,McMullin,NA
Florida,26566,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,989,IVR/Live Phone,Sponsor,Rep,Trump,48
Florida,26566,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,989,IVR/Live Phone,Sponsor,Rep,Clinton,44
Florida,26566,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,989,IVR/Live Phone,Sponsor,Rep,Other,2
Florida,26566,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,989,IVR/Live Phone,Sponsor,Rep,Undecided,4
Florida,26566,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,989,IVR/Live Phone,Sponsor,Rep,Johnson,2
Florida,26566,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,989,IVR/Live Phone,Sponsor,Rep,McMullin,NA
Florida,26609,TargetSmart/William & Mary,2016-10-25,2016-10-30,Likely Voters,718,Live Phone/Online,Nonpartisan,NA,Trump,40
Florida,26609,TargetSmart/William & Mary,2016-10-25,2016-10-30,Likely Voters,718,Live Phone/Online,Nonpartisan,NA,Clinton,48
Florida,26609,TargetSmart/William & Mary,2016-10-25,2016-10-30,Likely Voters,718,Live Phone/Online,Nonpartisan,NA,Other,7
Florida,26609,TargetSmart/William & Mary,2016-10-25,2016-10-30,Likely Voters,718,Live Phone/Online,Nonpartisan,NA,Undecided,0
Florida,26609,TargetSmart/William & Mary,2016-10-25,2016-10-30,Likely Voters,718,Live Phone/Online,Nonpartisan,NA,Johnson,3
Florida,26609,TargetSmart/William & Mary,2016-10-25,2016-10-30,Likely Voters,718,Live Phone/Online,Nonpartisan,NA,McMullin,NA
Florida,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,408,Internet,Nonpartisan,NA,Trump,47
Florida,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,408,Internet,Nonpartisan,NA,Clinton,48
Florida,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,408,Internet,Nonpartisan,NA,Other,5
Florida,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,408,Internet,Nonpartisan,NA,Undecided,NA
Florida,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,408,Internet,Nonpartisan,NA,Johnson,NA
Florida,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,408,Internet,Nonpartisan,NA,McMullin,NA
Florida,26543,NYT Upshot/Siena,2016-10-25,2016-10-27,Likely Voters,814,Live Phone,Nonpartisan,NA,Trump,46
Florida,26543,NYT Upshot/Siena,2016-10-25,2016-10-27,Likely Voters,814,Live Phone,Nonpartisan,NA,Clinton,42
Florida,26543,NYT Upshot/Siena,2016-10-25,2016-10-27,Likely Voters,814,Live Phone,Nonpartisan,NA,Other,3
Florida,26543,NYT Upshot/Siena,2016-10-25,2016-10-27,Likely Voters,814,Live Phone,Nonpartisan,NA,Undecided,6
Florida,26543,NYT Upshot/Siena,2016-10-25,2016-10-27,Likely Voters,814,Live Phone,Nonpartisan,NA,Johnson,4
Florida,26543,NYT Upshot/Siena,2016-10-25,2016-10-27,Likely Voters,814,Live Phone,Nonpartisan,NA,McMullin,NA
Florida,26654,Dixie Strategies (R),2016-10-25,2016-10-26,Likely Voters,698,IVR/Live Phone,Pollster,Rep,Trump,46
Florida,26654,Dixie Strategies (R),2016-10-25,2016-10-26,Likely Voters,698,IVR/Live Phone,Pollster,Rep,Clinton,42
Florida,26654,Dixie Strategies (R),2016-10-25,2016-10-26,Likely Voters,698,IVR/Live Phone,Pollster,Rep,Other,3
Florida,26654,Dixie Strategies (R),2016-10-25,2016-10-26,Likely Voters,698,IVR/Live Phone,Pollster,Rep,Undecided,6
Florida,26654,Dixie Strategies (R),2016-10-25,2016-10-26,Likely Voters,698,IVR/Live Phone,Pollster,Rep,Johnson,2
Florida,26654,Dixie Strategies (R),2016-10-25,2016-10-26,Likely Voters,698,IVR/Live Phone,Pollster,Rep,McMullin,NA
Florida,26544,NBC/WSJ/Marist,2016-10-25,2016-10-26,Likely Voters,779,Live Phone,Nonpartisan,NA,Trump,46
Florida,26544,NBC/WSJ/Marist,2016-10-25,2016-10-26,Likely Voters,779,Live Phone,Nonpartisan,NA,Clinton,46
Florida,26544,NBC/WSJ/Marist,2016-10-25,2016-10-26,Likely Voters,779,Live Phone,Nonpartisan,NA,Other,7
Florida,26544,NBC/WSJ/Marist,2016-10-25,2016-10-26,Likely Voters,779,Live Phone,Nonpartisan,NA,Undecided,1
Florida,26544,NBC/WSJ/Marist,2016-10-25,2016-10-26,Likely Voters,779,Live Phone,Nonpartisan,NA,Johnson,NA
Florida,26544,NBC/WSJ/Marist,2016-10-25,2016-10-26,Likely Voters,779,Live Phone,Nonpartisan,NA,McMullin,NA
Florida,26528,Saint Leo University,2016-10-22,2016-10-26,Likely Voters,1028,Internet,Nonpartisan,NA,Trump,37
Florida,26528,Saint Leo University,2016-10-22,2016-10-26,Likely Voters,1028,Internet,Nonpartisan,NA,Clinton,50
Florida,26528,Saint Leo University,2016-10-22,2016-10-26,Likely Voters,1028,Internet,Nonpartisan,NA,Other,1
Florida,26528,Saint Leo University,2016-10-22,2016-10-26,Likely Voters,1028,Internet,Nonpartisan,NA,Undecided,7
Florida,26528,Saint Leo University,2016-10-22,2016-10-26,Likely Voters,1028,Internet,Nonpartisan,NA,Johnson,5
Florida,26528,Saint Leo University,2016-10-22,2016-10-26,Likely Voters,1028,Internet,Nonpartisan,NA,McMullin,NA
Florida,26492,UNF,2016-10-20,2016-10-25,Likely Voters,786,Live Phone,Nonpartisan,NA,Trump,44
Florida,26492,UNF,2016-10-20,2016-10-25,Likely Voters,786,Live Phone,Nonpartisan,NA,Clinton,46
Florida,26492,UNF,2016-10-20,2016-10-25,Likely Voters,786,Live Phone,Nonpartisan,NA,Other,3
Florida,26492,UNF,2016-10-20,2016-10-25,Likely Voters,786,Live Phone,Nonpartisan,NA,Undecided,6
Florida,26492,UNF,2016-10-20,2016-10-25,Likely Voters,786,Live Phone,Nonpartisan,NA,Johnson,NA
Florida,26492,UNF,2016-10-20,2016-10-25,Likely Voters,786,Live Phone,Nonpartisan,NA,McMullin,NA
Florida,26435,Bloomberg/Selzer,2016-10-21,2016-10-24,Likely Voters,953,Live Phone,Nonpartisan,NA,Trump,46
Florida,26435,Bloomberg/Selzer,2016-10-21,2016-10-24,Likely Voters,953,Live Phone,Nonpartisan,NA,Clinton,45
Florida,26435,Bloomberg/Selzer,2016-10-21,2016-10-24,Likely Voters,953,Live Phone,Nonpartisan,NA,Other,4
Florida,26435,Bloomberg/Selzer,2016-10-21,2016-10-24,Likely Voters,953,Live Phone,Nonpartisan,NA,Undecided,5
Florida,26435,Bloomberg/Selzer,2016-10-21,2016-10-24,Likely Voters,953,Live Phone,Nonpartisan,NA,Johnson,NA
Florida,26435,Bloomberg/Selzer,2016-10-21,2016-10-24,Likely Voters,953,Live Phone,Nonpartisan,NA,McMullin,NA
Florida,26439,SurveyUSA/Bay News 9/News 13,2016-10-20,2016-10-24,Likely Voters,1251,IVR/Online,Nonpartisan,NA,Trump,45
Florida,26439,SurveyUSA/Bay News 9/News 13,2016-10-20,2016-10-24,Likely Voters,1251,IVR/Online,Nonpartisan,NA,Clinton,48
Florida,26439,SurveyUSA/Bay News 9/News 13,2016-10-20,2016-10-24,Likely Voters,1251,IVR/Online,Nonpartisan,NA,Other,4
Florida,26439,SurveyUSA/Bay News 9/News 13,2016-10-20,2016-10-24,Likely Voters,1251,IVR/Online,Nonpartisan,NA,Undecided,0
Florida,26439,SurveyUSA/Bay News 9/News 13,2016-10-20,2016-10-24,Likely Voters,1251,IVR/Online,Nonpartisan,NA,Johnson,2
Florida,26439,SurveyUSA/Bay News 9/News 13,2016-10-20,2016-10-24,Likely Voters,1251,IVR/Online,Nonpartisan,NA,McMullin,NA
Florida,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2765,Internet,Nonpartisan,NA,Trump,44
Florida,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2765,Internet,Nonpartisan,NA,Clinton,47
Florida,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2765,Internet,Nonpartisan,NA,Other,2
Florida,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2765,Internet,Nonpartisan,NA,Undecided,3
Florida,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2765,Internet,Nonpartisan,NA,Johnson,5
Florida,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2765,Internet,Nonpartisan,NA,McMullin,NA
Florida,26420,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1646,IVR/Live Phone,Sponsor,Rep,Trump,46
Florida,26420,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1646,IVR/Live Phone,Sponsor,Rep,Clinton,46
Florida,26420,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1646,IVR/Live Phone,Sponsor,Rep,Other,2
Florida,26420,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1646,IVR/Live Phone,Sponsor,Rep,Undecided,5
Florida,26420,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1646,IVR/Live Phone,Sponsor,Rep,Johnson,2
Florida,26420,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1646,IVR/Live Phone,Sponsor,Rep,McMullin,NA
Florida,26380,CBS/YouGov,2016-10-20,2016-10-21,Likely Voters,1042,Internet,Nonpartisan,NA,Trump,43
Florida,26380,CBS/YouGov,2016-10-20,2016-10-21,Likely Voters,1042,Internet,Nonpartisan,NA,Clinton,46
Florida,26380,CBS/YouGov,2016-10-20,2016-10-21,Likely Voters,1042,Internet,Nonpartisan,NA,Other,4
Florida,26380,CBS/YouGov,2016-10-20,2016-10-21,Likely Voters,1042,Internet,Nonpartisan,NA,Undecided,3
Florida,26380,CBS/YouGov,2016-10-20,2016-10-21,Likely Voters,1042,Internet,Nonpartisan,NA,Johnson,3
Florida,26380,CBS/YouGov,2016-10-20,2016-10-21,Likely Voters,1042,Internet,Nonpartisan,NA,McMullin,NA
Florida,26361,Opinion Savvy/Fox 13/Fox 35,2016-10-20,2016-10-20,Likely Voters,538,IVR/Online,Nonpartisan,NA,Trump,45
Florida,26361,Opinion Savvy/Fox 13/Fox 35,2016-10-20,2016-10-20,Likely Voters,538,IVR/Online,Nonpartisan,NA,Clinton,49
Florida,26361,Opinion Savvy/Fox 13/Fox 35,2016-10-20,2016-10-20,Likely Voters,538,IVR/Online,Nonpartisan,NA,Other,2
Florida,26361,Opinion Savvy/Fox 13/Fox 35,2016-10-20,2016-10-20,Likely Voters,538,IVR/Online,Nonpartisan,NA,Undecided,2
Florida,26361,Opinion Savvy/Fox 13/Fox 35,2016-10-20,2016-10-20,Likely Voters,538,IVR/Online,Nonpartisan,NA,Johnson,3
Florida,26361,Opinion Savvy/Fox 13/Fox 35,2016-10-20,2016-10-20,Likely Voters,538,IVR/Online,Nonpartisan,NA,McMullin,NA
Florida,26403,Lucid/The Times-Picayune,2016-10-17,2016-10-18,Likely Voters,892,Internet,Nonpartisan,NA,Trump,39
Florida,26403,Lucid/The Times-Picayune,2016-10-17,2016-10-18,Likely Voters,892,Internet,Nonpartisan,NA,Clinton,45
Florida,26403,Lucid/The Times-Picayune,2016-10-17,2016-10-18,Likely Voters,892,Internet,Nonpartisan,NA,Other,2
Florida,26403,Lucid/The Times-Picayune,2016-10-17,2016-10-18,Likely Voters,892,Internet,Nonpartisan,NA,Undecided,8
Florida,26403,Lucid/The Times-Picayune,2016-10-17,2016-10-18,Likely Voters,892,Internet,Nonpartisan,NA,Johnson,6
Florida,26403,Lucid/The Times-Picayune,2016-10-17,2016-10-18,Likely Voters,892,Internet,Nonpartisan,NA,McMullin,NA
Florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,NA,Trump,44
Florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,NA,Clinton,48
Florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,NA,Other,2
Florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,NA,Undecided,4
Florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,NA,Johnson,4
Florida,26215,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,660,Live Phone,Nonpartisan,NA,McMullin,NA
Florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,NA,Trump,47
Florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,NA,Clinton,47
Florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,NA,Other,NA
Florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,NA,Undecided,6
Florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,NA,Johnson,NA
Florida,26240,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1702,Internet,Nonpartisan,NA,McMullin,NA
Florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,Trump,42
Florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,Clinton,46
Florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,Other,1
Florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,Undecided,6
Florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,Johnson,5
Florida,26182,PPP (D),2016-10-12,2016-10-13,Likely Voters,985,IVR/Online,Pollster,Dem,McMullin,NA
Florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,NA,Trump,42
Florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,NA,Clinton,46
Florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,NA,Other,1
Florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,NA,Undecided,10
Florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,NA,Johnson,2
Florida,26192,Gravis Marketing/Breitbart,2016-10-11,2016-10-13,Registered Voters,1799,IVR/Online,Nonpartisan,NA,McMullin,NA
Florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,NA,Trump,42
Florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,NA,Clinton,48
Florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,NA,Other,NA
Florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,NA,Undecided,10
Florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,NA,Johnson,NA
Florida,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1799,Internet,Nonpartisan,NA,McMullin,NA
Florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,NA,Trump,40
Florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,NA,Clinton,42
Florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,NA,Other,7
Florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,NA,Undecided,11
Florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,NA,Johnson,NA
Florida,26442,Ipsos/Reuters,2016-10-05,2016-10-12,Likely Voters,1532,Internet,Nonpartisan,NA,McMullin,NA
Florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,NA,Trump,44
Florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,NA,Clinton,47
Florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,NA,Other,1
Florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,NA,Undecided,3
Florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,NA,Johnson,5
Florida,26149,Opinion Savvy,2016-10-10,2016-10-11,Likely Voters,533,IVR/Online,Nonpartisan,NA,McMullin,NA
Florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,NA,Trump,43
Florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,NA,Clinton,49
Florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,NA,Other,0
Florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,NA,Undecided,7
Florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,NA,Johnson,1
Florida,26157,Florida Atlantic University,2016-10-05,2016-10-09,Likely Voters,500,IVR/Online,Nonpartisan,NA,McMullin,NA
